Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
2, 15, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 16, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 3, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 6, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 7, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 9, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 10, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 11, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 12, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 13, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 14, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 15, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 16, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 1, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 3, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 6, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 7, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 9, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 10, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 11, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 12, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 13, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 14, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 15, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 16, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 3, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 4, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 5, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 6, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 7, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 9, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 10, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 11, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 12, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 13, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 14, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 15, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 16, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 1, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 2, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 4, 11, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 5, 11, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 6, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 7, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 8, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 9, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 10, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 11, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
6, 12, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 13, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 14, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 15, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 16, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 17, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 1, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 2, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 3, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 4, 14, 0, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 5, 15, 0, 12, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 6, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 7, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 8, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 9, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 10, 12, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 11, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 12, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 13, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 14, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 15, 12, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 16, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 17, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 63, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
7, 0, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 1, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 2, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
7, 3, 11, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 4, 18, 0, 15, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 5, 23, 4, 16, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 6, 13, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 7, 10, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 8, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 9, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 10, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 11, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 12, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 13, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 14, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 15, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 16, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 17, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 13, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 1, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 2, 18, 4, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
8, 3, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 4, 22, 4, 15, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 5, 24, 4, 17, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 6, 17, 4, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 7, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 8, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 9, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
9, 10, 18, 4, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 11, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
9, 12, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 13, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 14, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 15, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 16, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 17, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0
9, 0, 13, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 1, 16, 4, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 2, 18, 4, 11, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
9, 3, 14, 4, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 6, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 7, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 9, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 10, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 11, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 12, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 13, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 14, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 15, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 16, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 18, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 19, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 20, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 3, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 6, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 7, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 9, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 10, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 11, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 12, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 13, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 14, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 15, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 16, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 18, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 19, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 20, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 1, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 3, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 6, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 7, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 9, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 10, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 11, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 12, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 13, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 14, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 15, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 16, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 18, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 19, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 20, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 63, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 3, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 5, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 6, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 7, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 9, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 10, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 11, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 12, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 13, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 14, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 15, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 16, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 17, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
